"","Area.of.residence","Area.of.workplace","All","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","clc","plc","ecp","ecp_perc"
"506660","E02001078","E02006913",19,0,0,1,7,0,0,8,0,2,1,0,7.5170808752378,0.105263157894737,0.0288643283317017,-1.45157776169767,-0.0763988295630352
"506661","E02001078","E02006914",56,0,0,3,28,1,1,17,2,2,2,0,4.81836955310007,0.0357142857142857,0.0368891499059565,0.0657923947335641,0.00117486419167079
"506662","E02001078","E02006915",25,0,0,0,5,0,0,20,0,0,0,0,7.81146086805289,0,0.0279769163424659,0.699422908561647,0.0279769163424659
"506663","E02001078","E02006916",7,0,0,0,1,0,0,4,0,2,0,0,5.56610430798776,0.285714285714286,0.0347696843292222,-1.75661220969544,-0.250944601385064
"506664","E02001078","E02006917",85,0,1,4,41,2,0,26,3,5,3,0,5.55033635610455,0.0588235294117647,0.0348159401483279,-2.04064508739213,-0.0240075892634368
"506716","E02001079","E02001045",1,0,0,0,0,0,0,0,1,0,0,0,10.7685493707406,0,0.0197842726559833,0.0197842726559833,0.0197842726559833
"506717","E02001079","E02001046",2,0,0,0,1,0,0,1,0,0,0,0,10.1231217233769,0,0.021432544578345,0.04286508915669,0.021432544578345
"506718","E02001079","E02001047",4,0,0,0,0,1,0,2,0,0,1,0,10.2428929086481,0,0.0211200659834655,0.0844802639338619,0.0211200659834655
"506719","E02001079","E02001049",2,0,0,0,0,0,0,2,0,0,0,0,9.85683929969934,0,0.0221377765691328,0.0442755531382656,0.0221377765691328
"506720","E02001079","E02001050",8,0,0,0,4,0,0,4,0,0,0,0,8.77961891662303,0,0.0251292548844071,0.201034039075257,0.0251292548844071
"506721","E02001079","E02001051",6,0,0,0,2,0,0,3,0,0,0,1,8.82100156708413,0,0.025010546112023,0.150063276672138,0.025010546112023
"506722","E02001079","E02001052",7,0,0,0,2,0,0,4,0,0,1,0,8.16487061848404,0,0.026923182661843,0.188462278632901,0.026923182661843
"506723","E02001079","E02001053",5,0,0,0,2,0,0,3,0,0,0,0,7.81679498079159,0,0.0279609104644503,0.139804552322252,0.0279609104644503
"506724","E02001079","E02001055",6,0,0,0,0,0,0,5,0,0,1,0,7.87145600312623,0,0.0277970584444692,0.166782350666815,0.0277970584444692
"506725","E02001079","E02001056",1,0,0,0,0,0,0,1,0,0,0,0,6.9130094812078,0,0.0307029013810196,0.0307029013810196,0.0307029013810196
"506726","E02001079","E02001057",6,0,0,0,0,0,0,3,2,1,0,0,5.36759936190807,0.166666666666667,0.035347906988391,-0.787912558069654,-0.131318759678276
"506727","E02001079","E02001059",18,0,0,0,5,0,0,11,0,0,2,0,5.6301658837325,0,0.0345812294539554,0.622462130171197,0.0345812294539554
"506728","E02001079","E02001061",11,0,0,0,3,0,0,7,0,1,0,0,5.87011184659516,0.0909090909090909,0.0338686463127888,-0.627444890559324,-0.0570404445963021
"506729","E02001079","E02001062",141,0,0,0,69,0,0,41,4,18,9,0,3.45152572413897,0.127659574468085,0.0400609409594267,-12.3514073247208,-0.0875986335086584
"506730","E02001079","E02001063",75,0,0,0,39,0,0,28,2,5,1,0,3.07724263419266,0.0666666666666667,0.0406578883964368,-1.95065837026724,-0.0260087782702298
"506731","E02001079","E02001064",22,0,0,0,1,1,1,16,2,1,0,0,3.99525346411124,0.0454545454545455,0.0389512754359635,-0.143071940408802,-0.00650327001858191
"506732","E02001079","E02001065",1,0,0,0,0,0,0,1,0,0,0,0,5.80614734542491,0,0.0340595501895064,0.0340595501895064,0.0340595501895064
"506733","E02001079","E02001066",101,0,0,0,46,3,0,32,13,3,3,1,2.82475135811013,0.0297029702970297,0.0409633551099671,1.13729886610668,0.0112603848129374
"506734","E02001079","E02001067",8,0,0,0,0,0,0,7,0,1,0,0,4.56783352900365,0.125,0.0375545243811606,-0.699563804950715,-0.0874454756188394
"506735","E02001079","E02001068",9,0,0,0,2,0,0,7,0,0,0,0,2.0367280857437,0,0.0412371965973722,0.37113476937635,0.0412371965973722
"506736","E02001079","E02001069",25,0,0,0,10,1,0,10,0,1,3,0,1.80929334050537,0.04,0.0410641981886879,0.026604954717198,0.00106419818868792
"506737","E02001079","E02001070",46,0,0,0,13,1,0,13,4,1,13,1,2.20153214842479,0.0217391304347826,0.0412820826843023,0.898975803477905,0.0195429522495197
"506738","E02001079","E02001071",14,0,0,0,3,0,0,9,2,0,0,0,3.40651854616776,0,0.040140799696153,0.561971195746142,0.040140799696153
"506739","E02001079","E02001072",8,0,0,0,1,0,0,6,1,0,0,0,2.17655367547005,0,0.0412792645803918,0.330234116643134,0.0412792645803918
"506740","E02001079","E02001073",47,0,0,0,9,1,0,18,2,7,10,0,2.91147307193612,0.148936170212766,0.0408682717820886,-5.07919122624184,-0.108067898430677
"506741","E02001079","E02001074",25,0,0,0,1,0,0,10,0,2,12,0,0.994875275177788,0.08,0.0389707909603302,-1.02573022599174,-0.0410292090396698
"506742","E02001079","E02001075",9,0,0,0,3,0,0,4,1,0,0,1,3.30133714569503,0,0.0403192121470068,0.362872909323061,0.0403192121470068
"506743","E02001079","E02001076",71,0,0,1,9,1,0,27,8,5,20,0,1.43274349402152,0.0704225352112676,0.0404339863737879,-2.12918696746106,-0.0299885488374797
"506744","E02001079","E02001077",25,0,0,0,3,0,0,13,2,2,5,0,2.20514484992007,0.08,0.0412823768859378,-0.967940577851554,-0.0387176231140622
"506745","E02001079","E02001078",10,0,0,0,1,0,0,7,1,0,1,0,2.61142935421386,0,0.0411490556664104,0.411490556664104,0.0411490556664104
"506746","E02001079","E02001079",70,0,1,0,8,0,0,20,5,3,33,0,0,0.0428571428571429,0.024601022515226,-1.27792842393418,-0.0182561203419168
"506747","E02001079","E02001080",33,0,0,0,3,2,0,8,1,2,17,0,1.45336183882094,0.0606060606060606,0.0404814298757456,-0.664112814100396,-0.020124630730315
"506748","E02001079","E02001081",18,0,0,0,3,0,0,7,1,4,3,0,2.84042952031647,0.222222222222222,0.0409469646396329,-3.26295463648661,-0.181275257582589
"506749","E02001079","E02001082",163,0,0,0,17,0,2,59,6,10,69,0,0.814483789329772,0.0613496932515337,0.0380467419070576,-3.79838106914961,-0.0233029513444761
"506750","E02001079","E02001083",66,0,0,0,13,1,0,20,5,4,23,0,1.25683828134015,0.0606060606060606,0.0399576811180554,-1.36279304620834,-0.0206483794880052
"506751","E02001079","E02001084",28,0,0,0,1,0,0,5,2,2,16,2,1.43130464744753,0.0714285714285714,0.0404306133617542,-0.867942825870882,-0.0309979580668172
"506752","E02001079","E02001085",10,0,0,0,1,0,0,9,0,0,0,0,2.32936688441855,0,0.0412756436499414,0.412756436499414,0.0412756436499414
"506753","E02001079","E02001086",17,0,0,0,4,0,0,10,0,0,3,0,2.19715672079192,0,0.0412816881799126,0.701788699058514,0.0412816881799126
"506754","E02001079","E02001087",34,0,0,0,14,0,0,12,2,1,5,0,2.22177107216221,0.0294117647058824,0.0412833652012279,0.403634416841749,0.0118716004953456
"506755","E02001079","E02001088",11,0,0,0,3,0,0,8,0,0,0,0,4.33229266729432,0,0.0381523450556474,0.419675795612121,0.0381523450556474
"506756","E02001079","E02001089",77,0,0,1,38,1,3,23,3,1,7,0,3.26805302405958,0.012987012987013,0.0403731816569241,2.10873498758316,0.0273861686699111
"506757","E02001079","E02001090",26,0,0,0,8,0,0,13,2,3,0,0,3.76270514242252,0.115384615384615,0.03945627675842,-1.97413680428108,-0.0759283386261954
"506758","E02001079","E02001091",3,0,0,0,3,0,0,0,0,0,0,0,5.84748627629636,0,0.0339362447305702,0.101808734191711,0.0339362447305702
"506759","E02001079","E02001092",7,0,0,0,0,0,0,4,0,2,1,0,5.42497010401579,0.285714285714286,0.0351817456921996,-1.7537277801546,-0.250532540022086
"506760","E02001079","E02001093",20,0,0,0,10,0,0,6,4,0,0,0,5.3317183412533,0,0.0354514038515286,0.709028077030572,0.0354514038515286
"506761","E02001079","E02001094",18,0,0,0,7,0,1,7,0,2,1,0,6.08380121688643,0.111111111111111,0.033226772431767,-1.40191809622819,-0.0778843386793441
"506762","E02001079","E02001095",51,0,0,0,9,0,0,34,6,0,2,0,6.78391625999629,0,0.0310972082501256,1.58595762075641,0.0310972082501256
"506763","E02001079","E02001096",6,0,0,0,0,0,0,5,0,0,0,1,6.68961458606051,0,0.0313852165177986,0.188311299106792,0.0313852165177986
"506764","E02001079","E02001097",42,0,0,0,13,1,0,21,1,1,2,3,7.39795889903591,0.0238095238095238,0.0292254021113772,0.227466888677842,0.00541587830185337
"507065","E02001079","E02006902",213,0,0,0,140,2,0,50,8,6,6,1,5.52282146484458,0.028169014084507,0.0348965283832859,1.43296054563991,0.0067275142987789
"507066","E02001079","E02006912",126,0,1,1,86,2,2,24,1,8,1,0,4.41851669533761,0.0634920634920635,0.0379369203361618,-3.21994803764362,-0.0255551431559017
"507067","E02001079","E02006913",9,0,0,0,4,0,0,4,1,0,0,0,7.06764455344754,0,0.0302308561162003,0.272077705045803,0.0302308561162003
"507068","E02001079","E02006914",62,0,0,0,41,0,0,19,1,1,0,0,3.77232705844975,0.0161290322580645,0.0394362234355794,1.44504585300592,0.0233071911775149
"507069","E02001079","E02006915",22,0,0,0,7,0,0,14,1,0,0,0,7.1414934318175,0,0.030005646391,0.660124220602001,0.030005646391
"507070","E02001079","E02006916",4,0,0,0,3,0,0,1,0,0,0,0,3.99629489342945,0,0.0389489228133836,0.155795691253534,0.0389489228133836
"507071","E02001079","E02006917",90,0,1,1,54,1,0,23,4,4,2,0,4.3244485434222,0.0444444444444444,0.0381717360294017,-0.564543757353849,-0.00627270841504277
"507127","E02001080","E02001045",2,0,0,0,0,0,0,1,0,0,1,0,10.8602701555615,0,0.0195572389460095,0.0391144778920191,0.0195572389460095
"507128","E02001080","E02001047",1,0,0,0,0,0,0,1,0,0,0,0,9.93371595575641,0,0.0219327009340698,0.0219327009340698,0.0219327009340698
"507129","E02001080","E02001050",7,0,0,0,0,0,0,7,0,0,0,0,8.73220358614629,0,0.0252656079270088,0.176859255489061,0.0252656079270088
"507130","E02001080","E02001051",6,0,0,0,5,0,0,1,0,0,0,0,8.55370670261623,0,0.0257820728819655,0.154692437291793,0.0257820728819655
"507131","E02001080","E02001052",5,0,0,0,0,0,0,5,0,0,0,0,8.37526515068323,0,0.0263031392724448,0.131515696362224,0.0263031392724448
"507132","E02001080","E02001053",4,0,0,0,1,0,0,3,0,0,0,0,7.68571366338128,0,0.0283550416321531,0.113420166528612,0.0283550416321531
"507133","E02001080","E02001055",15,0,0,0,3,0,1,8,0,0,3,0,7.32952535915261,0,0.0294332543153526,0.441498814730289,0.0294332543153526
"507134","E02001080","E02001056",3,0,0,0,0,0,0,2,1,0,0,0,6.26822229499833,0,0.0326687427172446,0.0980062281517337,0.0326687427172446
"507135","E02001080","E02001057",7,0,0,0,2,0,0,3,1,0,0,1,5.27614113352146,0,0.0356110383450715,0.2492772684155,0.0356110383450715
"507136","E02001080","E02001059",17,0,0,3,5,0,0,8,0,0,1,0,5.0682140465109,0,0.0362003079966665,0.61540523594333,0.0362003079966665
"507137","E02001080","E02001061",11,0,0,0,3,0,0,6,0,0,1,1,4.87030653136186,0,0.036747878066977,0.404226658736747,0.036747878066977
"507138","E02001080","E02001062",164,0,0,3,87,0,0,32,4,24,14,0,3.43598285717059,0.146341463414634,0.0400887512615415,-17.4254447931072,-0.106252712153093
"507139","E02001080","E02001063",88,0,0,0,47,0,0,20,1,12,8,0,3.65979908261915,0.136363636363636,0.0396658756300514,-8.50940294455548,-0.096697760733585
"507140","E02001080","E02001064",18,0,0,0,6,0,0,11,0,1,0,0,3.19179978209161,0.0555555555555556,0.0404921146039216,-0.271141937129412,-0.015063440951634
"507141","E02001080","E02001065",3,0,0,0,2,0,0,1,0,0,0,0,4.66499924383894,0,0.0372997998672164,0.111899399601649,0.0372997998672164
"507142","E02001080","E02001066",80,0,0,0,32,0,0,31,5,6,6,0,2.35041501314559,0.075,0.0412713636949728,-2.69829090440218,-0.0337286363050272
"507143","E02001080","E02001067",4,0,0,0,1,0,0,2,0,1,0,0,3.40372662980226,0.25,0.0401456855763191,-0.839417257694724,-0.209854314423681
"507144","E02001080","E02001068",9,0,0,0,1,0,0,7,1,0,0,0,2.8325332490116,0,0.0409552644802409,0.368597380322168,0.0409552644802409
"507145","E02001080","E02001069",21,0,0,0,4,0,0,9,2,2,4,0,2.1406097836799,0.0952380952380952,0.0412727701017798,-1.13327182786262,-0.0539653251363155
"507146","E02001080","E02001070",54,0,1,0,6,0,0,20,2,4,21,0,1.74825472603195,0.0740740740740741,0.0409933300582294,-1.78636017685561,-0.0330807440158447
"507147","E02001080","E02001071",5,0,1,0,1,0,0,1,0,0,2,0,2.24750027956618,0,0.0412837225758,0.206418612879,0.0412837225758
"507148","E02001080","E02001072",7,0,0,0,1,0,0,5,0,1,0,0,3.43288690841707,0.142857142857143,0.0400942616910327,-0.719340168162771,-0.10276288116611
"507149","E02001080","E02001073",19,0,0,0,8,1,0,5,2,1,2,0,4.33271922296797,0.0526315789473684,0.0381512895846845,-0.275125497890994,-0.0144802893626839
"507150","E02001080","E02001074",15,0,0,0,1,0,0,4,4,1,5,0,2.10425876572656,0.0666666666666667,0.0412632091436874,-0.381051862844689,-0.0254034575229793
"507151","E02001080","E02001075",7,0,0,0,1,0,0,5,0,0,1,0,1.93226520241321,0,0.041174767803635,0.288223374625445,0.041174767803635
"507152","E02001080","E02001076",125,0,0,1,15,1,0,22,2,13,71,0,0.68711087624198,0.104,0.037239079431097,-8.34511507111287,-0.066760920568903
"507153","E02001080","E02001077",9,0,0,0,3,0,0,4,1,0,1,0,3.65744543313854,0,0.039670562824588,0.357035065421292,0.039670562824588
"507154","E02001080","E02001078",13,0,0,0,1,0,0,6,0,1,5,0,1.16251306877855,0.0769230769230769,0.0396442892782178,-0.484624239383169,-0.0372787876448591
"507155","E02001080","E02001079",16,0,0,0,5,0,0,6,1,3,1,0,1.45336183882094,0.1875,0.0404814298757456,-2.35229712198807,-0.147018570124254
"507156","E02001080","E02001080",97,0,0,5,22,1,0,15,0,6,48,0,0,0.0618556701030928,0.024601022515226,-3.61370081602308,-0.0372546475878668
"507157","E02001080","E02001081",4,0,0,0,0,0,0,3,0,1,0,0,4.29001697091495,0.25,0.038256431841573,-0.846974272633708,-0.211743568158427
"507158","E02001080","E02001082",66,0,0,2,11,0,0,13,1,1,38,0,1.49328053260264,0.0151515151515152,0.0405686361755616,1.67752998758707,0.0254171210240465
"507159","E02001080","E02001083",40,0,0,0,12,0,0,20,2,2,4,0,2.25851948876276,0.05,0.0412834452847136,-0.348662188611457,-0.00871655471528641
"507160","E02001080","E02001084",29,0,0,2,2,0,0,10,2,3,10,0,1.07367452956841,0.103448275862069,0.0393072536150988,-1.86008964516213,-0.0641410222469701
"507161","E02001080","E02001085",21,0,0,0,3,0,0,8,1,4,4,1,1.23798275396909,0.19047619047619,0.0398984850934414,-3.16213181303773,-0.150577705382749
"507162","E02001080","E02001086",27,0,0,0,11,0,0,12,2,1,1,0,3.32377422739905,0.037037037037037,0.040282144556345,0.0876179030213155,0.00324510751930798
"507163","E02001080","E02001087",41,0,0,0,18,0,1,12,3,4,3,0,2.37977421244324,0.0975609756097561,0.0412639319274076,-2.30817879097629,-0.0562970436823485
"507164","E02001080","E02001088",3,0,0,0,2,0,0,1,0,0,0,0,5.44161786222858,0,0.0351333783002971,0.105400134900891,0.0351333783002971
"507165","E02001080","E02001089",102,0,0,1,48,0,0,36,1,10,6,0,3.09745002292724,0.0980392156862745,0.0406298114130972,-5.85575923586409,-0.0574094042731773
"507166","E02001080","E02001090",14,0,0,0,5,0,0,7,1,0,1,0,4.44689163976928,0,0.0378651401710868,0.530111962395215,0.0378651401710868
"507167","E02001080","E02001091",3,0,0,0,0,0,0,3,0,0,0,0,6.97573625077104,0,0.0305113606845251,0.0915340820535753,0.0305113606845251
"507168","E02001080","E02001092",3,0,0,0,0,0,0,2,0,1,0,0,6.29004849070038,0.333333333333333,0.0326025041414526,-0.902192487575642,-0.300730829191881
"507169","E02001080","E02001093",11,0,0,0,5,0,0,5,0,0,1,0,5.80146405792623,0,0.0340735024499212,0.374808526949133,0.0340735024499212
"507170","E02001080","E02001094",11,0,0,0,2,0,0,8,0,0,1,0,6.61304387047673,0,0.0316189690134154,0.347808659147569,0.0316189690134154
"507171","E02001080","E02001095",39,0,0,0,11,1,1,25,0,0,1,0,7.49044490480512,0,0.0289449781649666,1.1288541484337,0.0289449781649666
"507172","E02001080","E02001096",20,0,0,4,4,0,0,12,0,0,0,0,6.94948981886185,0,0.0305914985505838,0.611829971011675,0.0305914985505838
"507173","E02001080","E02001097",45,0,0,2,13,0,0,25,1,2,2,0,7.8297610084298,0.0444444444444444,0.0279220157540836,-0.743509291066237,-0.0165224286903608
"507499","E02001080","E02006902",362,0,0,34,247,0,0,45,8,13,15,0,5.73554499157605,0.0359116022099447,0.0342695013375632,-0.594440515802136,-0.00164210087238159
"507501","E02001080","E02006912",203,0,1,28,118,2,0,30,4,16,4,0,4.63850571411206,0.0788177339901478,0.0373696904974403,-8.41395282901962,-0.0414480434927075
"507502","E02001080","E02006913",27,0,0,4,13,0,0,6,2,1,1,0,7.27924694821007,0.037037037037037,0.0295861372137787,-0.201174295227975,-0.00745089982325834
"507503","E02001080","E02006914",89,0,0,7,69,0,0,5,2,5,1,0,4.25616293894879,0.0561797752808989,0.0383390279481838,-1.58782651261164,-0.0178407473327151
"507504","E02001080","E02006915",8,0,0,0,4,0,0,3,1,0,0,0,7.4812243758426,0,0.0289729087071908,0.231783269657526,0.0289729087071908
"507505","E02001080","E02006916",2,0,0,0,0,0,0,2,0,0,0,0,4.81582864294623,0,0.0368960337261485,0.0737920674522969,0.0368960337261485
"507506","E02001080","E02006917",125,0,2,8,71,0,0,29,2,10,3,0,4.93840134070505,0.08,0.0365610754395978,-5.42986557005028,-0.0434389245604022
"507561","E02001081","E02001045",2,0,0,0,0,0,0,1,0,0,1,0,11.3883202528216,0,0.0182857567302166,0.0365715134604331,0.0182857567302166
"507562","E02001081","E02001046",3,0,0,0,1,0,0,2,0,0,0,0,11.0286952666002,0,0.0191450848234976,0.0574352544704928,0.0191450848234976
"507563","E02001081","E02001047",2,0,0,0,0,0,0,1,1,0,0,0,11.5837781737076,0,0.0178306141220033,0.0356612282440065,0.0178306141220033
"507564","E02001081","E02001049",2,0,0,0,0,0,0,1,0,1,0,0,11.4956297805819,0.5,0.0180348352265697,-0.963930329546861,-0.48196516477343
"507565","E02001081","E02001050",9,0,0,0,0,0,0,8,1,0,0,0,9.76026889066999,0,0.0223970574241759,0.201573516817583,0.0223970574241759
"507566","E02001081","E02001051",8,0,0,0,1,0,0,5,2,0,0,0,10.164112355189,0,0.0213252679609156,0.170602143687325,0.0213252679609156
"507567","E02001081","E02001052",4,0,0,0,0,0,0,4,0,0,0,0,8.7274793004249,0,0.0252792132870074,0.101116853148029,0.0252792132870074
"507568","E02001081","E02001053",8,0,0,0,6,0,0,2,0,0,0,0,9.00568388513864,0,0.0244842251943072,0.195873801554458,0.0244842251943072
"507569","E02001081","E02001055",6,0,0,0,2,0,0,4,0,0,0,0,9.68019244259355,0,0.0226134491556841,0.135680694934105,0.0226134491556841
"507570","E02001081","E02001056",6,0,0,0,0,0,0,6,0,0,0,0,8.91440148080847,0,0.0247436546439944,0.148461927863966,0.0247436546439944
"507571","E02001081","E02001057",7,0,0,0,2,0,0,5,0,0,0,0,6.74770770176488,0,0.0312078037865007,0.218454626505505,0.0312078037865007
"507572","E02001081","E02001059",6,0,0,0,1,0,0,5,0,0,0,0,7.61837589984249,0,0.0285581239385388,0.171348743631233,0.0285581239385388
"507573","E02001081","E02001061",10,0,0,0,0,0,0,9,1,0,0,0,8.33572348978302,0,0.026419217071109,0.26419217071109,0.026419217071109
"507574","E02001081","E02001062",111,0,0,0,42,0,0,42,7,19,1,0,5.0984100243527,0.171171171171171,0.0361155654689689,-14.9911722329445,-0.135055605702202
"507575","E02001081","E02001063",65,0,0,0,15,0,0,32,2,16,0,0,3.940076482795,0.246153846153846,0.0390748043066512,-13.4601377200677,-0.207079041847195
"507576","E02001081","E02001064",18,0,0,0,2,0,0,14,0,0,2,0,6.39200642597566,0,0.0322926353483965,0.581267436271137,0.0322926353483965
"507577","E02001081","E02001065",2,0,0,0,0,0,0,2,0,0,0,0,8.41232754299879,0,0.026194537359476,0.052389074718952,0.026194537359476
"507578","E02001081","E02001066",60,0,0,0,13,0,1,37,1,7,1,0,5.11059801888686,0.116666666666667,0.0360812768681252,-4.83512338791249,-0.0805853897985415
"507579","E02001081","E02001067",7,0,0,1,0,1,0,5,0,0,0,0,7.2311687154004,0,0.0297324538350461,0.208127176845323,0.0297324538350461
"507580","E02001081","E02001068",11,0,0,0,1,2,0,7,0,0,1,0,3.12447556893287,0,0.0405914704769446,0.44650617524639,0.0405914704769446
"507581","E02001081","E02001069",9,0,0,0,2,0,0,7,0,0,0,0,3.71549879984752,0,0.039553545586381,0.355981910277429,0.039553545586381
"507582","E02001081","E02001070",29,0,0,0,8,0,0,12,0,8,1,0,4.62485333857593,0.275862068965517,0.0374055797681374,-6.91523818672402,-0.23845648919738
"507583","E02001081","E02001071",5,0,0,0,1,0,0,4,0,0,0,0,6.11311598257813,0,0.0331382905790548,0.165691452895274,0.0331382905790548
"507584","E02001081","E02001072",10,0,0,0,1,0,0,6,1,1,1,0,1.97052988208375,0.1,0.0412008637655315,-0.587991362344685,-0.0587991362344685
"507585","E02001081","E02001073",97,0,1,0,12,0,0,26,1,13,44,0,0.993328865189199,0.134020618556701,0.0389638107300476,-9.22051035918538,-0.0950568078266534
"507586","E02001081","E02001074",17,0,0,0,1,0,0,11,0,5,0,0,2.63082753052975,0.294117647058824,0.0411351699706686,-4.30070211049863,-0.252982477088155
"507587","E02001081","E02001075",6,0,0,0,1,0,0,5,0,0,0,0,6.11976974108807,0,0.0331181947046377,0.198709168227826,0.0331181947046377
"507588","E02001081","E02001076",7,0,0,0,0,0,0,6,0,1,0,0,4.2003341997213,0.142857142857143,0.0384737254176096,-0.730683922076732,-0.104383417439533
"507589","E02001081","E02001077",57,0,0,0,7,0,0,13,1,4,32,0,0.722780381587704,0.0701754385964912,0.037480150069163,-1.86363144605771,-0.0326952885273282
"507590","E02001081","E02001078",7,0,0,0,1,0,0,6,0,0,0,0,5.45095372237419,0,0.0351062255246808,0.245743578672765,0.0351062255246808
"507591","E02001081","E02001079",4,0,0,0,0,0,0,2,1,0,1,0,2.84042952031647,0,0.0409469646396329,0.163787858558532,0.0409469646396329
"507592","E02001081","E02001080",6,0,0,0,1,0,0,3,1,1,0,0,4.29001697091495,0.166666666666667,0.038256431841573,-0.770461408950562,-0.128410234825094
"507593","E02001081","E02001081",109,0,3,0,19,1,0,27,6,5,48,0,0,0.0458715596330275,0.024601022515226,-2.31848854584036,-0.0212705371178015
"507594","E02001081","E02001082",36,0,0,0,8,0,0,19,1,5,2,1,3.06518970032005,0.138888888888889,0.0406743915267987,-3.53572190503525,-0.0982144973620902
"507595","E02001081","E02001083",33,0,0,0,6,0,0,15,1,6,5,0,2.51430506704038,0.181818181818182,0.0412089493802366,-4.64010467045219,-0.140609232437945
"507596","E02001081","E02001084",7,0,0,1,1,0,0,3,0,1,1,0,3.93389117990446,0.142857142857143,0.0390885132251355,-0.726380407424051,-0.103768629632007
"507597","E02001081","E02001085",8,0,0,0,0,0,0,8,0,0,0,0,4.96430993927384,0,0.0364895476280791,0.291916381024633,0.0364895476280791
"507598","E02001081","E02001086",51,0,1,0,11,1,0,23,1,4,10,0,2.01323587163055,0.0784313725490196,0.0412255570528059,-1.8974965903069,-0.0372058154962137
"507599","E02001081","E02001087",14,0,0,1,1,0,0,11,1,0,0,0,3.82228386552019,0,0.0393308967125679,0.550632553975951,0.0393308967125679
"507600","E02001081","E02001088",4,0,0,0,0,0,0,3,0,1,0,0,2.87608277082576,0.25,0.0409083686094423,-0.836366525562231,-0.209091631390558
"507601","E02001081","E02001089",24,0,0,0,4,0,0,15,0,5,0,0,4.84015521576429,0.208333333333333,0.0368300217703281,-4.11607947751212,-0.171503311563005
"507602","E02001081","E02001090",25,0,0,0,3,0,1,16,2,2,1,0,3.68936658009472,0.08,0.0396065804798803,-1.00983548800299,-0.0403934195201197
"507603","E02001081","E02001091",3,0,0,0,0,0,0,2,1,0,0,0,4.02361522594954,0,0.0388869310302227,0.116660793090668,0.0388869310302227
"507604","E02001081","E02001092",8,0,0,0,2,0,0,6,0,0,0,0,4.41964876062204,0,0.0379340647967714,0.303472518374171,0.0379340647967714
"507605","E02001081","E02001093",12,0,0,0,0,1,0,11,0,0,0,0,5.27261936483223,0,0.0356211254832162,0.427453505798594,0.0356211254832162
"507606","E02001081","E02001094",13,0,0,0,1,0,0,11,0,0,1,0,5.75831130359204,0,0.0342018923947692,0.444624601132,0.0342018923947692
"507607","E02001081","E02001095",61,0,0,0,2,0,0,51,3,4,1,0,5.95389666972756,0.0655737704918033,0.0336176803178549,-1.94932150061085,-0.0319560901739484
"507608","E02001081","E02001096",15,0,0,0,1,0,0,12,2,0,0,0,6.83203223383617,0,0.0309502350099314,0.464253525148971,0.0309502350099314
"507609","E02001081","E02001097",26,0,0,0,0,0,0,24,2,0,0,0,7.10429047708844,0,0.0301190775873623,0.783096017271421,0.0301190775873623
"507930","E02001081","E02006902",209,0,8,2,75,0,2,73,11,29,9,0,6.38714610304956,0.138755980861244,0.0323074219345167,-22.247748815686,-0.106448558926727
"507931","E02001081","E02006912",128,0,1,0,60,0,0,49,0,16,2,0,5.48142226247936,0.125,0.0350174676305932,-11.5177641432841,-0.0899825323694068
"507932","E02001081","E02006913",8,0,0,0,3,0,0,4,0,0,1,0,7.73120475608646,0,0.0282180756548109,0.225744605238487,0.0282180756548109
"507933","E02001081","E02006914",59,0,0,0,26,0,0,21,3,8,1,0,4.5519432923745,0.135593220338983,0.0375957537301688,-5.78185052992004,-0.0979974666088143
"507934","E02001081","E02006915",4,0,0,0,0,0,0,3,0,1,0,0,7.55423581979499,0.25,0.0287519181437684,-0.884992327424926,-0.221248081856232
"507935","E02001081","E02006916",11,0,0,0,1,0,1,8,0,1,0,0,3.98697092341106,0.0909090909090909,0.0389699584145045,-0.571330457440451,-0.0519391324945864
"507936","E02001081","E02006917",124,0,4,0,45,0,0,51,4,18,2,0,4.67914814606306,0.145161290322581,0.037262344154272,-13.3794693248703,-0.107898946168309
"507993","E02001082","E02001045",1,0,0,0,1,0,0,0,0,0,0,0,11.5618973424888,0,0.0178811476897388,0.0178811476897388,0.0178811476897388
"507994","E02001082","E02001046",2,0,0,0,0,0,0,1,1,0,0,0,10.8948720348176,0,0.0194720622608181,0.0389441245216362,0.0194720622608181
"507995","E02001082","E02001047",3,0,0,0,0,0,0,3,0,0,0,0,10.9583653178095,0,0.0193164407897821,0.0579493223693462,0.0193164407897821
"507996","E02001082","E02001048",1,0,0,0,0,0,0,1,0,0,0,0,10.2311874564157,0,0.0211504741405187,0.0211504741405187,0.0211504741405187
"507997","E02001082","E02001050",11,0,0,0,0,0,0,10,0,1,0,0,9.54927474722013,0.0909090909090909,0.0229699161079582,-0.747330922812459,-0.0679391748011327
"507998","E02001082","E02001051",4,0,0,0,1,0,0,3,0,0,0,0,9.54403226412306,0,0.0229842591862819,0.0919370367451275,0.0229842591862819
"507999","E02001082","E02001052",7,0,0,0,3,0,0,3,0,0,1,0,8.96804153518865,0,0.0245910355329387,0.172137248730571,0.0245910355329387
"508000","E02001082","E02001053",5,0,0,0,0,0,0,5,0,0,0,0,8.56812529964786,0,0.0257401729424966,0.128700864712483,0.0257401729424966
