"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp","lon_origin","lat_origin","lon_dest","lat_dest"
"928436","E02002389","E02002407",9,0,0,0,4,0,0,3,0,0,2,0,8045.58704420818,0.0600192332975537,0.540173099677984,0.540173099677984,-1.49129052948039,53.8084967191831,-1.60974837802561,53.7908519873074
"928437","E02002389","E02002408",4,0,0,0,4,0,0,0,0,0,0,0,10888.8947282599,0.0339878643155162,0.135951457262065,0.135951457262065,-1.49129052948039,53.8084967191831,-1.65315635409102,53.7886108816693
"928438","E02002389","E02002409",2,0,0,0,1,0,0,1,0,0,0,0,9621.78675352479,0.0437908601814585,0.087581720362917,0.087581720362917,-1.49129052948039,53.8084967191831,-1.63066948181263,53.7826349539878
"928439","E02002389","E02002410",10,0,0,0,2,0,0,6,2,0,0,0,6712.96732629754,0.0783502382309541,0.783502382309541,0.783502382309541,-1.49129052948039,53.8084967191831,-1.5870002098325,53.7877647367594
"928440","E02002389","E02002411",29,0,0,0,10,0,0,13,4,1,1,0,5307.92355475158,0.103772163843805,3.00939275147033,2.00939275147033,-1.49129052948039,53.8084967191831,-1.56121455363363,53.7847868814315
"928441","E02002389","E02002412",18,0,0,0,2,0,0,13,2,1,0,0,8390.21997974754,0.0560216643158848,1.00838995768593,0.0083899576859261,-1.49129052948039,53.8084967191831,-1.6064431662039,53.7762799406634
"928442","E02002389","E02002414",18,0,0,0,7,0,0,10,1,0,0,0,4631.6418391362,0.11880150875775,2.1384271576395,2.1384271576395,-1.49129052948039,53.8084967191831,-1.54516287677219,53.7817460770154
"928443","E02002389","E02002415",5,0,0,0,1,0,0,4,0,0,0,0,5403.49621125843,0.101807444731935,0.509037223659674,0.509037223659674,-1.49129052948039,53.8084967191831,-1.54951168614123,53.7742881836732
"928444","E02002389","E02002416",7,0,0,0,1,1,0,2,2,1,0,0,6866.71530592095,0.075977664844723,0.531843653913061,-0.468156346086939,-1.49129052948039,53.8084967191831,-1.41196316956805,53.7684705357987
"928445","E02002389","E02002417",3,0,0,0,0,0,0,2,0,0,1,0,11308.7235967162,0.031250574353108,0.093751723059324,0.093751723059324,-1.49129052948039,53.8084967191831,-1.33680013114984,53.7642201515347
"928446","E02002389","E02002419",24,0,0,0,8,0,0,12,3,0,1,0,6899.67455561936,0.0754784785673875,1.8114834856173,1.8114834856173,-1.49129052948039,53.8084967191831,-1.57597003332912,53.7720065627108
"928447","E02002389","E02002420",23,0,0,0,5,0,0,16,2,0,0,0,6276.34630909335,0.0854997295549346,1.96649377976349,1.96649377976349,-1.49129052948039,53.8084967191831,-1.55444065371174,53.766262459313
"928448","E02002389","E02002421",2,0,0,0,1,0,0,1,0,0,0,0,5381.47520578596,0.102256814021442,0.204513628042884,0.204513628042884,-1.49129052948039,53.8084967191831,-1.53113186963838,53.7662730270275
"928449","E02002389","E02002422",15,0,0,0,5,0,0,7,1,1,1,0,8404.62630896338,0.0558604833221661,0.837907249832491,-0.162092750167509,-1.49129052948039,53.8084967191831,-1.58700124108342,53.7585630809208
"928450","E02002389","E02002424",7,0,0,0,1,0,1,4,0,1,0,0,9982.2896146676,0.0407446503666381,0.285212552566467,-0.714787447433533,-1.49129052948039,53.8084967191831,-1.61603786706791,53.7575906875986
"928451","E02002389","E02002425",4,0,0,0,2,0,0,1,1,0,0,0,12103.4915846533,0.0266578630993579,0.106631452397432,0.106631452397432,-1.49129052948039,53.8084967191831,-1.6522103299487,53.7560427314978
"928452","E02002389","E02002426",4,0,0,0,1,0,0,3,0,0,0,0,6888.00328509067,0.0756548703073573,0.302619481229429,0.302619481229429,-1.49129052948039,53.8084967191831,-1.44974128229353,53.7516900235372
"928453","E02002389","E02002427",2,0,0,0,0,0,0,2,0,0,0,0,6419.27939733803,0.0830901859150555,0.166180371830111,0.166180371830111,-1.49129052948039,53.8084967191831,-1.47878989389313,53.7512783244118
"928454","E02002389","E02002428",2,0,0,0,1,0,0,1,0,0,0,0,6878.94845471411,0.0757920028446242,0.151584005689248,0.151584005689248,-1.49129052948039,53.8084967191831,-1.53671522435179,53.7528293516229
"928455","E02002389","E02002429",1,0,0,0,0,0,0,1,0,0,0,0,7294.7552619051,0.0697440018676847,0.0697440018676847,0.0697440018676847,-1.49129052948039,53.8084967191831,-1.46684712259206,53.7445513484599
"928456","E02002389","E02002430",4,0,0,0,0,0,0,3,0,0,1,0,7940.54680587794,0.061293457833134,0.245173831332536,0.245173831332536,-1.49129052948039,53.8084967191831,-1.55521602676135,53.7479997938134
"928457","E02002389","E02002431",4,0,0,0,1,0,0,3,0,0,0,0,9367.53622568934,0.0460752177492342,0.184300870996937,0.184300870996937,-1.49129052948039,53.8084967191831,-1.58235183703781,53.74384910947
"928458","E02002389","E02002433",5,0,0,0,1,0,0,2,1,0,1,0,10309.8387378378,0.038161025773993,0.190805128869965,0.190805128869965,-1.49129052948039,53.8084967191831,-1.59931370729969,53.7414729236606
"928459","E02002389","E02002434",1,0,0,0,0,0,0,1,0,0,0,0,8381.4779736799,0.0561196983381868,0.0561196983381868,0.0561196983381868,-1.49129052948039,53.8084967191831,-1.51721490895174,53.7347463069531
"928460","E02002389","E02002435",15,0,0,0,4,0,0,11,0,0,0,0,11572.026404753,0.0296474818809001,0.444712228213501,0.444712228213501,-1.49129052948039,53.8084967191831,-1.60996864043677,53.7318492429836
"928461","E02002389","E02002436",3,0,0,0,1,0,0,2,0,0,0,0,9734.50927045405,0.0428146622803469,0.128443986841041,0.128443986841041,-1.49129052948039,53.8084967191831,-1.54872641100893,53.7278916121542
"928529","E02002389","E02006852",16,0,1,0,2,1,0,8,1,3,0,0,6839.50512294906,0.0763922651890614,1.22227624302498,-1.77772375697502,-1.49129052948039,53.8084967191831,-1.58670433230111,53.8328190169763
"928531","E02002389","E02006861",14,0,0,0,2,0,0,10,2,0,0,0,4968.27976959226,0.11106621119577,1.55492695674078,1.55492695674078,-1.49129052948039,53.8084967191831,-1.56502150275465,53.8179856472231
"928534","E02002389","E02006875",340,0,0,4,193,10,1,90,24,5,11,2,3827.58385571744,0.139528056585082,47.4395392389279,42.4395392389279,-1.49129052948039,53.8084967191831,-1.54558251724398,53.7962246678574
"928535","E02002389","E02006876",85,0,0,0,22,3,1,51,5,1,2,0,4134.00517395328,0.131233927898316,11.1548838713568,10.1548838713568,-1.49129052948039,53.8084967191831,-1.51820924617903,53.7749327016576
"928614","E02002390","E02002330",1,0,0,0,0,0,0,0,1,0,0,0,14398.1341562729,0.0168467143446484,0.0168467143446484,0.0168467143446484,-1.4693922425744,53.8062954253642,-1.40057715899652,53.9291452967314
"928615","E02002390","E02002331",17,0,0,0,1,0,0,14,2,0,0,0,15225.2381862562,0.0142782134052187,0.242729627888717,0.242729627888717,-1.4693922425744,53.8062954253642,-1.34765338801317,53.9226868902534
"928616","E02002390","E02002332",1,0,0,0,0,0,0,0,0,0,1,0,19423.0915805267,0.00616670191009792,0.00616670191009792,0.00616670191009792,-1.4693922425744,53.8062954253642,-1.70526664193724,53.9113271891649
"928617","E02002390","E02002333",5,0,0,0,0,1,0,2,1,0,1,0,17797.0685085739,0.00853665097114945,0.0426832548557472,0.0426832548557472,-1.4693922425744,53.8062954253642,-1.6876952052199,53.9007791557042
"928618","E02002390","E02002334",10,0,0,0,1,0,0,6,3,0,0,0,11227.7204611401,0.0317609765095361,0.317609765095361,0.317609765095361,-1.4693922425744,53.8062954253642,-1.35765242854091,53.882563862936
"928619","E02002390","E02002335",6,0,0,0,1,0,0,1,3,1,0,0,9497.93041448447,0.0448891623139759,0.269334973883855,-0.730665026116145,-1.4693922425744,53.8062954253642,-1.4710718403468,53.8916514301921
"928620","E02002390","E02002336",7,0,0,0,0,0,0,7,0,0,0,0,13505.9937379101,0.0201374995684753,0.140962496979327,0.140962496979327,-1.4693922425744,53.8062954253642,-1.62436521084849,53.885895467259
"928621","E02002390","E02002338",1,0,0,0,0,0,0,1,0,0,0,0,17415.3759326081,0.0092138454053115,0.0092138454053115,0.0092138454053115,-1.4693922425744,53.8062954253642,-1.71058960178947,53.8707163700342
"928622","E02002390","E02002339",4,0,0,0,0,0,0,4,0,0,0,0,16312.4132373555,0.0114879634093908,0.0459518536375633,0.0459518536375633,-1.4693922425744,53.8062954253642,-1.69418216051999,53.8680881823462
"928623","E02002390","E02002340",1,0,0,0,0,0,0,1,0,0,0,0,15411.1807893257,0.0137569797952768,0.0137569797952768,0.0137569797952768,-1.4693922425744,53.8062954253642,-1.67853467578578,53.8686194272494
"928624","E02002390","E02002341",1,0,0,0,0,0,0,1,0,0,0,0,9041.11963477577,0.049183517032453,0.049183517032453,0.049183517032453,-1.4693922425744,53.8062954253642,-1.55533198144024,53.8696972209857
"928625","E02002390","E02002342",1,0,0,0,0,0,0,1,0,0,0,0,11875.0319452185,0.0279041684816774,0.0279041684816774,0.0279041684816774,-1.4693922425744,53.8062954253642,-1.62241949628537,53.8628501517183
"928626","E02002390","E02002343",5,0,0,0,2,0,0,3,0,0,0,0,14781.2665599659,0.0156040291954019,0.0780201459770093,0.0780201459770093,-1.4693922425744,53.8062954253642,-1.6775621599311,53.856149448222
"928627","E02002390","E02002345",4,0,0,0,2,0,0,2,0,0,0,0,9756.08487892126,0.0426303098400086,0.170521239360034,0.170521239360034,-1.4693922425744,53.8062954253642,-1.58965732191195,53.8575607215892
"928628","E02002390","E02002346",1,0,0,0,0,0,0,0,0,0,1,0,10965.0849847977,0.033473881489035,0.033473881489035,0.033473881489035,-1.4693922425744,53.8062954253642,-1.61864375173256,53.8500711391054
"928629","E02002390","E02002347",4,0,0,0,0,0,0,3,0,0,1,0,7237.62260338841,0.0705455043924438,0.282182017569775,0.282182017569775,-1.4693922425744,53.8062954253642,-1.55197061346592,53.8492478781359
"928630","E02002390","E02002348",7,0,0,0,0,0,0,5,2,0,0,0,9955.38420927443,0.0409644915950416,0.286751441165291,0.286751441165291,-1.4693922425744,53.8062954253642,-1.60485137503536,53.8460916699259
"928631","E02002390","E02002349",5,0,0,0,0,0,0,5,0,0,0,0,4525.54049930592,0.121349446963489,0.606747234817446,0.606747234817446,-1.4693922425744,53.8062954253642,-1.49772700940708,53.8433559571037
"928632","E02002390","E02002350",4,0,0,0,0,0,0,4,0,0,0,0,12464.1653258379,0.0248026228953699,0.0992104915814796,0.0992104915814796,-1.4693922425744,53.8062954253642,-1.64568183696925,53.8471890098251
"928633","E02002390","E02002351",14,0,0,0,1,0,0,10,3,0,0,0,4688.93777240831,0.117447910473814,1.6442707466334,1.6442707466334,-1.4693922425744,53.8062954253642,-1.44096637163261,53.8449366971065
"928634","E02002390","E02002352",7,0,0,0,2,0,0,5,0,0,0,0,5691.10048095467,0.0961166327444054,0.672816429210838,0.672816429210838,-1.4693922425744,53.8062954253642,-1.53161827349486,53.8418058636439
"928635","E02002390","E02002353",5,0,0,0,1,1,0,2,0,0,1,0,4986.27062657457,0.11066729404806,0.553336470240301,0.553336470240301,-1.4693922425744,53.8062954253642,-1.5182369925797,53.8405491500151
"928636","E02002390","E02002354",4,0,0,0,0,0,1,3,0,0,0,0,6381.78659126533,0.0837155846252942,0.334862338501177,0.334862338501177,-1.4693922425744,53.8062954253642,-1.54853279847116,53.8394232219304
"928637","E02002390","E02002356",8,0,0,0,1,0,0,7,0,0,0,0,13706.1430659968,0.0193473190880685,0.154778552704548,0.154778552704548,-1.4693922425744,53.8062954253642,-1.66983657169979,53.8396256342399
"928638","E02002390","E02002357",15,0,0,1,3,0,0,8,3,0,0,0,11023.0244057055,0.0330882287920401,0.496323431880601,0.496323431880601,-1.4693922425744,53.8062954253642,-1.62913470253426,53.8359902289599
"928639","E02002390","E02002358",61,0,0,0,8,0,0,37,6,3,6,1,3342.02030286199,0.153757765708427,9.37922370821404,6.37922370821404,-1.4693922425744,53.8062954253642,-1.45980150747814,53.8357920353621
"928640","E02002390","E02002359",13,0,0,0,2,0,0,9,2,0,0,0,7105.77991687465,0.0724304282852187,0.941595567707843,0.941595567707843,-1.4693922425744,53.8062954253642,-1.36974253555547,53.8308039573781
"928641","E02002390","E02002360",2,0,0,0,2,0,0,0,0,0,0,0,7023.59735739247,0.0736307695698408,0.147261539139682,0.147261539139682,-1.4693922425744,53.8062954253642,-1.56479860107334,53.8345486050107
"928642","E02002390","E02002361",5,0,0,0,1,0,0,3,0,0,1,0,3905.0209631086,0.137383774326759,0.686918871633795,0.686918871633795,-1.4693922425744,53.8062954253642,-1.51437147115231,53.8291749543965
"928643","E02002390","E02002362",9,0,0,2,1,0,0,6,0,0,0,0,9845.7384927351,0.041872729848778,0.376854568639002,0.376854568639002,-1.4693922425744,53.8062954253642,-1.61318115092283,53.8306166401771
"928644","E02002390","E02002363",14,0,0,0,4,0,0,10,0,0,0,0,4987.70967258716,0.110635447565491,1.54889626591687,1.54889626591687,-1.4693922425744,53.8062954253642,-1.53486896231896,53.8288444260405
"928645","E02002390","E02002364",49,0,0,0,8,3,0,24,2,1,11,0,2282.95809770584,0.190031691404083,9.31155287880009,8.31155287880009,-1.4693922425744,53.8062954253642,-1.46642557585055,53.8267392129167
"928646","E02002390","E02002366",12,0,0,0,1,1,0,8,0,0,2,0,2819.63681430313,0.17069103541198,2.04829242494376,2.04829242494376,-1.4693922425744,53.8062954253642,-1.4940384943,53.8270203890282
"928647","E02002390","E02002367",8,0,0,0,1,0,0,7,0,0,0,0,5680.87830140503,0.0963133380471073,0.770506704376858,0.770506704376858,-1.4693922425744,53.8062954253642,-1.55124709105745,53.8224379020227
"928648","E02002390","E02002368",2,0,0,0,0,0,0,2,0,0,0,0,14355.8871114917,0.0169896621856502,0.0339793243713003,0.0339793243713003,-1.4693922425744,53.8062954253642,-1.68528620566669,53.8243425956107
"928649","E02002390","E02002369",9,0,0,0,0,0,0,6,2,0,1,0,1694.01427862395,0.213786877431525,1.92408189688373,1.92408189688373,-1.4693922425744,53.8062954253642,-1.47926659301547,53.8203553249744
"928650","E02002390","E02002370",4,0,0,0,0,0,0,2,1,0,1,0,2490.67045113872,0.18229903431276,0.729196137251038,0.729196137251038,-1.4693922425744,53.8062954253642,-1.44214840833862,53.8218248926207
"928651","E02002390","E02002371",24,0,0,0,2,0,0,15,5,0,2,0,4297.59847728923,0.127009613341776,3.04823072020261,3.04823072020261,-1.4693922425744,53.8062954253642,-1.5308489430153,53.819302585339
"928652","E02002390","E02002373",14,0,0,0,1,0,0,10,2,0,1,0,7497.46001262845,0.0669730615505244,0.937622861707342,0.937622861707342,-1.4693922425744,53.8062954253642,-1.58138038381865,53.8184752721075
"928653","E02002390","E02002374",9,0,0,0,1,0,0,6,2,0,0,0,8547.07184685466,0.054291523255873,0.488623709302857,0.488623709302857,-1.4693922425744,53.8062954253642,-1.5978264373095,53.8174200784987
"928654","E02002390","E02002375",2,0,0,0,0,0,0,1,0,0,1,0,10497.8931851889,0.036752411318619,0.0735048226372379,0.0735048226372379,-1.4693922425744,53.8062954253642,-1.62700461465142,53.8205240553097
"928655","E02002390","E02002376",11,0,0,0,0,0,0,8,1,0,2,0,2298.25198340058,0.189451314884462,2.08396446372908,2.08396446372908,-1.4693922425744,53.8062954253642,-1.50064422987246,53.815492733041
"928656","E02002390","E02002377",9,0,0,0,3,1,0,4,0,0,1,0,3445.49238805403,0.150608536502878,1.3554768285259,1.3554768285259,-1.4693922425744,53.8062954253642,-1.5194226834335,53.8153651938109
"928657","E02002390","E02002379",28,0,0,1,0,0,0,14,0,1,12,0,961.518008794555,0.247516902572054,6.93047327201752,5.93047327201752,-1.4693922425744,53.8062954253642,-1.4640100536313,53.8143288629921
"928658","E02002390","E02002382",9,0,0,0,2,0,0,5,1,0,1,0,2863.90904259757,0.169186332400853,1.52267699160768,1.52267699160768,-1.4693922425744,53.8062954253642,-1.5121470391715,53.8110109367291
"928659","E02002390","E02002383",2,0,0,0,2,0,0,0,0,0,0,0,6718.70178627977,0.0782604304795471,0.156520860959094,0.156520860959094,-1.4693922425744,53.8062954253642,-1.57110811082578,53.811011703723
"928660","E02002390","E02002384",25,0,0,1,2,0,1,18,2,1,0,0,4998.36022041208,0.110400032759084,2.7600008189771,1.7600008189771,-1.4693922425744,53.8062954253642,-1.54508502189348,53.809633781384
"928661","E02002390","E02002385",11,0,0,0,1,0,0,8,1,0,1,0,7449.24091551738,0.0676220620541795,0.743842682595974,0.743842682595974,-1.4693922425744,53.8062954253642,-1.58247648394845,53.8079116015653
"928662","E02002390","E02002386",133,0,0,0,10,1,2,45,11,4,60,0,3006.02212611851,0.164445309426233,21.871226153689,17.871226153689,-1.4693922425744,53.8062954253642,-1.42379826974313,53.8075625093894
"928663","E02002390","E02002387",7,0,0,0,0,0,0,4,1,0,2,0,10925.0754789065,0.0337428107183508,0.236199675028456,0.236199675028456,-1.4693922425744,53.8062954253642,-1.63524004385711,53.8087218219684
"928664","E02002390","E02002388",5,0,0,0,0,0,0,5,0,0,0,0,9280.39148939427,0.0468852992166063,0.234426496083031,0.234426496083031,-1.4693922425744,53.8062954253642,-1.61025091948625,53.8088425684194
"928665","E02002390","E02002389",7,0,0,0,3,0,0,1,1,0,2,0,1462.71390701723,0.223908994164842,1.5673629591539,1.5673629591539,-1.4693922425744,53.8062954253642,-1.49129052948039,53.8084967191831
"928666","E02002390","E02002390",166,0,0,1,10,1,0,51,5,2,96,0,0,0.3,49.8,47.8,-1.4693922425744,53.8062954253642,-1.4693922425744,53.8062954253642
"928667","E02002390","E02002391",16,0,0,0,5,0,1,9,1,0,0,0,13093.5256648833,0.0218691581740927,0.349906530785483,0.349906530785483,-1.4693922425744,53.8062954253642,-1.66820977927537,53.8056954081556
"928668","E02002390","E02002392",60,0,0,1,20,0,1,33,4,1,0,0,6030.29024943037,0.0898125234348581,5.38875140609149,4.38875140609149,-1.4693922425744,53.8062954253642,-1.56091491478,53.8046175700908
"928669","E02002390","E02002393",140,0,0,0,31,5,0,71,20,1,11,1,3590.57995446424,0.14630104981413,20.4821469739782,19.4821469739782,-1.4693922425744,53.8062954253642,-1.52383100698979,53.8045241440138
"928670","E02002390","E02002394",51,0,0,0,17,2,0,24,3,1,4,0,2674.18642252279,0.175729378610134,8.96219830911682,7.96219830911682,-1.4693922425744,53.8062954253642,-1.50963835146957,53.8031039327243
"928671","E02002390","E02002395",5,0,0,1,1,0,0,2,1,0,0,0,14743.8027062511,0.0157213857225576,0.0786069286127881,0.0786069286127881,-1.4693922425744,53.8062954253642,-1.69324268979359,53.8043391989309
"928672","E02002390","E02002396",16,0,0,0,5,0,0,9,1,0,1,0,9349.295648454,0.0462436124377042,0.739897799003268,0.739897799003268,-1.4693922425744,53.8062954253642,-1.6110868470057,53.8011739849286
"928673","E02002390","E02002397",2,0,0,1,0,0,0,1,0,0,0,0,11660.2307802416,0.0291290605038031,0.0582581210076062,0.0582581210076062,-1.4693922425744,53.8062954253642,-1.64602027496637,53.7991338976688
"928674","E02002390","E02002398",27,0,0,0,3,0,0,16,1,1,6,0,2663.28668562279,0.176112877260192,4.75504768602518,3.75504768602518,-1.4693922425744,53.8062954253642,-1.46079505899255,53.7829085207995
"928675","E02002390","E02002399",87,0,0,0,1,0,6,56,8,5,11,0,3042.75069046904,0.163241767249852,14.2020337507372,9.20203375073716,-1.4693922425744,53.8062954253642,-1.50265604973017,53.7873207500411
"928676","E02002390","E02002400",39,0,0,1,9,2,1,23,2,1,0,0,7321.59244885552,0.0693706581501569,2.70545566785612,1.70545566785612,-1.4693922425744,53.8062954253642,-1.57948741205632,53.7971878792026
"928677","E02002390","E02002401",17,0,0,0,0,0,0,7,0,0,10,0,2803.99817203827,0.171225746399582,2.91083768879289,2.91083768879289,-1.4693922425744,53.8062954253642,-1.48365445560807,53.7825528843327
"928678","E02002390","E02002402",49,0,0,0,13,1,0,19,10,0,6,0,2645.58142220297,0.176737607685776,8.66014277660301,8.66014277660301,-1.4693922425744,53.8062954253642,-1.43685321190834,53.7923560632943
"928679","E02002390","E02002403",27,0,0,2,5,1,0,16,2,0,1,0,5538.48488967507,0.0990956451843638,2.67558241997782,2.67558241997782,-1.4693922425744,53.8062954253642,-1.38746275886324,53.7950905830441
"928680","E02002390","E02002404",43,0,0,0,5,1,0,32,4,0,1,0,3586.56149501871,0.146418678043329,6.29600315586313,6.29600315586313,-1.4693922425744,53.8062954253642,-1.51850933573061,53.7923791486969
"928681","E02002390","E02002405",4,0,0,0,0,0,0,4,0,0,0,0,14282.4630632292,0.0172409929969943,0.068963971987977,0.068963971987977,-1.4693922425744,53.8062954253642,-1.68442047000305,53.7897676904798
"928682","E02002390","E02002406",6,0,0,0,1,0,0,2,0,0,3,0,6911.12680831399,0.075305796680629,0.451834780083774,0.451834780083774,-1.4693922425744,53.8062954253642,-1.36959406770728,53.7871307635905
"928683","E02002390","E02002407",3,0,0,0,0,0,0,3,0,0,0,0,9403.29968248312,0.0457468317592479,0.137240495277744,0.137240495277744,-1.4693922425744,53.8062954253642,-1.60974837802561,53.7908519873074
"928684","E02002390","E02002408",5,0,0,0,1,0,0,4,0,0,0,0,12263.3141060021,0.0258192323321348,0.129096161660674,0.129096161660674,-1.4693922425744,53.8062954253642,-1.65315635409102,53.7886108816693
"928685","E02002390","E02002409",2,0,0,0,0,0,0,2,0,0,0,0,10945.4948701065,0.0336052901875849,0.0672105803751698,0.0672105803751698,-1.4693922425744,53.8062954253642,-1.63066948181263,53.7826349539878
"928686","E02002390","E02002410",14,0,0,0,7,0,0,6,1,0,0,0,8016.48827772431,0.0603695488145983,0.845173683404377,0.845173683404377,-1.4693922425744,53.8062954253642,-1.5870002098325,53.7877647367594
"928687","E02002390","E02002411",35,0,0,1,3,0,0,25,3,1,2,0,6504.78445754887,0.0816813403218054,2.85884691126319,1.85884691126319,-1.4693922425744,53.8062954253642,-1.56121455363363,53.7847868814315
"928688","E02002390","E02002412",6,0,0,0,2,0,0,3,1,0,0,0,9626.6484687656,0.0437483011373365,0.262489806824019,0.262489806824019,-1.4693922425744,53.8062954253642,-1.6064431662039,53.7762799406634
"928689","E02002390","E02002414",25,0,0,0,9,1,0,14,0,1,0,0,5689.86453823766,0.09614039461156,2.403509865289,1.403509865289,-1.4693922425744,53.8062954253642,-1.54516287677219,53.7817460770154
"928690","E02002390","E02002415",5,0,0,0,4,0,0,1,0,0,0,0,6367.32103920442,0.0839581337463496,0.419790668731748,0.419790668731748,-1.4693922425744,53.8062954253642,-1.54951168614123,53.7742881836732
"928691","E02002390","E02002416",24,0,0,0,2,1,0,18,2,0,1,0,5659.67239307115,0.0967226878605585,2.32134450865341,2.32134450865341,-1.4693922425744,53.8062954253642,-1.41196316956805,53.7684705357987
"928692","E02002390","E02002417",6,0,0,0,0,0,0,6,0,0,0,0,9911.97404438917,0.0413216950442591,0.247930170265555,0.247930170265555,-1.4693922425744,53.8062954253642,-1.33680013114984,53.7642201515347
"928693","E02002390","E02002418",3,0,0,0,0,0,0,3,0,0,0,0,7363.13367248905,0.0687966973503457,0.206390092051037,0.206390092051037,-1.4693922425744,53.8062954253642,-1.37777950077983,53.7683968143813
"928694","E02002390","E02002419",35,0,0,0,7,0,2,23,3,0,0,0,7991.07579735109,0.0606771578581814,2.12370052503635,2.12370052503635,-1.4693922425744,53.8062954253642,-1.57597003332912,53.7720065627108
"928695","E02002390","E02002420",22,0,0,0,6,0,0,15,1,0,0,0,7158.21583087772,0.0716748062420388,1.57684573732485,1.57684573732485,-1.4693922425744,53.8062954253642,-1.55444065371174,53.766262459313
"928696","E02002390","E02002421",2,0,0,0,0,0,0,2,0,0,0,0,6031.26268812726,0.0897950576986982,0.179590115397396,0.179590115397396,-1.4693922425744,53.8062954253642,-1.53113186963838,53.7662730270275
"928697","E02002390","E02002422",18,0,0,0,9,0,0,4,5,0,0,0,9394.73675358678,0.0458252442576652,0.824854396637973,0.824854396637973,-1.4693922425744,53.8062954253642,-1.58700124108342,53.7585630809208
"928698","E02002390","E02002423",2,0,0,0,1,0,0,1,0,0,0,0,6250.82945660193,0.0859371816429661,0.171874363285932,0.171874363285932,-1.4693922425744,53.8062954253642,-1.5221683155338,53.7596112617621
"928699","E02002390","E02002424",4,0,0,0,0,0,0,3,1,0,0,0,11078.8090600912,0.0327211174366405,0.130884469746562,0.130884469746562,-1.4693922425744,53.8062954253642,-1.61603786706791,53.7575906875986
"928700","E02002390","E02002425",4,0,0,0,2,0,0,1,1,0,0,0,13281.0455394953,0.0210641673449424,0.0842566693797696,0.0842566693797696,-1.4693922425744,53.8062954253642,-1.6522103299487,53.7560427314978
"928701","E02002390","E02002426",3,0,0,0,1,0,0,2,0,0,0,0,6212.04710349605,0.0866063426767137,0.259819028030141,0.259819028030141,-1.4693922425744,53.8062954253642,-1.44974128229353,53.7516900235372
"928702","E02002390","E02002427",7,0,0,0,0,0,0,7,0,0,0,0,6152.56939989949,0.0876427238890627,0.613499067223439,0.613499067223439,-1.4693922425744,53.8062954253642,-1.47878989389313,53.7512783244118
"928703","E02002390","E02002428",4,0,0,0,0,0,0,4,0,0,0,0,7420.78700243442,0.0680079815599229,0.272031926239692,0.272031926239692,-1.4693922425744,53.8062954253642,-1.53671522435179,53.7528293516229
"928704","E02002390","E02002429",3,0,0,0,0,0,0,2,0,1,0,0,6871.75539065835,0.0759011166583458,0.227703349975038,-0.772296650024963,-1.4693922425744,53.8062954253642,-1.46684712259206,53.7445513484599
"928705","E02002390","E02002430",1,0,0,0,0,0,0,1,0,0,0,0,8605.69041078097,0.0536587415537426,0.0536587415537426,0.0536587415537426,-1.4693922425744,53.8062954253642,-1.55521602676135,53.7479997938134
"928706","E02002390","E02002431",6,0,0,0,2,0,0,4,0,0,0,0,10183.0607749093,0.0391409925132131,0.234845955079279,0.234845955079279,-1.4693922425744,53.8062954253642,-1.58235183703781,53.74384910947
"928707","E02002390","E02002432",2,0,0,0,0,0,0,2,0,0,0,0,9222.05182073831,0.0474355577280563,0.0948711154561127,0.0948711154561127,-1.4693922425744,53.8062954253642,-1.39071289493912,53.7377548683231
"928708","E02002390","E02002433",12,0,0,0,3,0,0,7,2,0,0,0,11195.3475342039,0.0319672828171305,0.383607393805566,0.383607393805566,-1.4693922425744,53.8062954253642,-1.59931370729969,53.7414729236606
"928709","E02002390","E02002435",20,0,0,0,7,0,0,13,0,0,0,0,12428.3228885605,0.0249810589807677,0.499621179615354,0.499621179615354,-1.4693922425744,53.8062954253642,-1.60996864043677,53.7318492429836
"928710","E02002390","E02002436",2,0,0,0,0,0,0,2,0,0,0,0,10170.6414405864,0.0392383343696221,0.0784766687392442,0.0784766687392442,-1.4693922425744,53.8062954253642,-1.54872641100893,53.7278916121542
"928805","E02002390","E02006852",5,0,0,0,3,0,0,1,1,0,0,0,8267.78200149867,0.0574104346055021,0.28705217302751,0.28705217302751,-1.4693922425744,53.8062954253642,-1.58670433230111,53.8328190169763
"928807","E02002390","E02006861",17,0,0,0,4,0,1,9,1,0,2,0,6429.76695051701,0.082916086018391,1.40957346231265,1.40957346231265,-1.4693922425744,53.8062954253642,-1.56502150275465,53.8179856472231
"928808","E02002390","E02006875",388,0,2,44,170,3,1,119,36,3,10,0,5141.7155837257,0.107279690920075,41.6245200769891,38.6245200769891,-1.4693922425744,53.8062954253642,-1.54558251724398,53.7962246678574
"928809","E02002390","E02006876",102,0,0,1,18,1,3,70,5,2,2,0,4745.36455045087,0.116129920022267,11.8452518422713,9.84525184227128,-1.4693922425744,53.8062954253642,-1.51820924617903,53.7749327016576
