"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp"
"910916","E02002331","E02002340",2,0,0,0,0,0,0,2,0,0,0,0,22561.2100046275,0.0032921487718566,0.0065842975437132,0.0065842975437132
"910917","E02002331","E02002343",1,0,0,0,0,0,0,1,0,0,0,0,22912.6145762733,0.0030687170014203,0.0030687170014203,0.0030687170014203
"910918","E02002331","E02002344",1,0,0,0,0,0,0,1,0,0,0,0,13947.8812700223,0.0184341739270901,0.0184341739270901,0.0184341739270901
"910919","E02002331","E02002345",6,0,0,0,0,0,0,2,1,0,3,0,17478.4687461316,0.00909831039522903,0.0545898623713742,0.0545898623713742
"910920","E02002331","E02002346",1,0,0,0,0,0,0,1,0,0,0,0,19559.3319254911,0.00600093979557319,0.00600093979557319,0.00600093979557319
"910921","E02002331","E02002347",4,0,0,0,0,0,0,3,0,1,0,0,15720.6764407533,0.0129312541896459,0.0517250167585837,-0.948274983241416
"910922","E02002331","E02002348",1,0,0,0,0,0,0,1,0,0,0,0,18933.2660569163,0.00680140537262389,0.00680140537262389,0.00680140537262389
"910923","E02002331","E02002349",1,0,0,0,0,0,0,1,0,0,0,0,13237.6961507074,0.021247585056549,0.021247585056549,0.021247585056549
"910924","E02002331","E02002350",2,0,0,0,0,0,0,2,0,0,0,0,21315.4899155638,0.00422358583657487,0.00844717167314973,0.00844717167314973
"910925","E02002331","E02002351",18,0,0,0,1,0,0,14,3,0,0,0,10604.681054053,0.0359757918570363,0.647564253426653,0.647564253426653
"910926","E02002331","E02002352",4,0,0,0,1,0,0,3,0,0,0,0,15074.4457782492,0.0147153816726272,0.0588615266905087,0.0588615266905087
"910927","E02002331","E02002354",1,0,0,0,0,0,0,1,0,0,0,0,16131.3392520574,0.0119116227393905,0.0119116227393905,0.0119116227393905
"910928","E02002331","E02002356",8,0,0,0,1,0,0,6,0,0,1,0,23108.3159854133,0.00295092676184799,0.0236074140947839,0.0236074140947839
"910929","E02002331","E02002357",3,0,0,0,0,0,0,1,0,1,1,0,20868.4652481078,0.00461858982138808,0.0138557694641642,-0.986144230535836
"910930","E02002331","E02002358",18,0,0,0,1,0,0,14,0,0,3,0,12158.7902491982,0.0263646586238168,0.474563855228702,0.474563855228702
"910931","E02002331","E02002359",3,0,0,0,0,0,0,3,0,0,0,0,10326.6535049934,0.0380329075699542,0.114098722709863,0.114098722709863
"910932","E02002331","E02002361",6,0,0,0,0,0,0,6,0,0,0,0,15113.089642037,0.0146020882053253,0.0876125292319517,0.0876125292319517
"910933","E02002331","E02002362",5,0,0,0,0,0,0,4,0,0,1,0,20241.2345213143,0.00523588335550126,0.0261794167775063,0.0261794167775063
"910934","E02002331","E02002363",2,0,0,0,0,0,0,2,0,0,0,0,16141.0460097598,0.011888520524252,0.0237770410485039,0.0237770410485039
"910935","E02002331","E02002364",13,0,0,0,3,0,0,7,0,1,2,0,13226.9342587678,0.0212933671519419,0.276813772975245,-0.723186227024755
"910936","E02002331","E02002366",2,0,0,0,0,0,0,2,0,0,0,0,14350.5688237771,0.0170077429821687,0.0340154859643374,0.0340154859643374
"910937","E02002331","E02002367",1,0,0,0,0,0,0,1,0,0,0,0,17424.757895733,0.00919657282388526,0.00919657282388526,0.00919657282388526
"910938","E02002331","E02002368",2,0,0,0,0,0,0,1,0,0,1,0,24749.9459705718,0.00212504564159173,0.00425009128318346,0.00425009128318346
"910939","E02002331","E02002369",1,0,0,0,1,0,0,0,0,0,0,0,14301.5056498192,0.0171754552566129,0.0171754552566129,0.0171754552566129
"910940","E02002331","E02002370",1,0,0,0,0,0,0,1,0,0,0,0,12827.6157244522,0.0230636856266682,0.0230636856266682,0.0230636856266682
"910941","E02002331","E02002371",10,0,0,0,1,0,0,9,0,0,0,0,16656.1541257555,0.0107247231343848,0.107247231343848,0.107247231343848
"910942","E02002331","E02002373",1,0,0,0,0,0,0,1,0,0,0,0,19252.2462175877,0.00638105364052232,0.00638105364052232,0.00638105364052232
"910943","E02002331","E02002374",2,0,0,0,0,0,1,1,0,0,0,0,20194.0899806082,0.00528548549823572,0.0105709709964714,0.0105709709964714
"910944","E02002331","E02002376",3,0,0,0,0,0,0,2,0,0,1,0,15603.3010778598,0.0132384074373257,0.039715222311977,0.039715222311977
"910945","E02002331","E02002377",2,0,0,0,0,1,0,1,0,0,0,0,16436.9540538445,0.0112053535976676,0.0224107071953352,0.0224107071953352
"910946","E02002331","E02002379",4,0,0,0,1,0,0,3,0,0,0,0,14279.4482793895,0.0172513917050785,0.0690055668203141,0.0690055668203141
"910947","E02002331","E02002383",2,0,0,0,0,0,0,2,0,0,0,0,19243.9086012268,0.00639170307258915,0.0127834061451783,0.0127834061451783
"910948","E02002331","E02002384",11,0,0,0,1,0,0,9,1,0,0,0,18077.6030622937,0.00807087467331661,0.0887796214064827,0.0887796214064827
"910949","E02002331","E02002385",3,0,0,0,0,0,0,3,0,0,0,0,20039.1109533682,0.00545187880419552,0.0163556364125865,0.0163556364125865
"910950","E02002331","E02002386",8,0,0,0,0,0,0,8,0,0,0,0,13753.2637445966,0.0191658437941969,0.153326750353576,0.153326750353576
"910951","E02002331","E02002388",1,0,0,0,0,0,0,1,0,0,0,0,21416.7022231304,0.00413894957596085,0.00413894957596085,0.00413894957596085
"910952","E02002331","E02002390",5,0,0,0,0,0,0,5,0,0,0,0,15225.2381862562,0.0142782134052187,0.0713910670260933,0.0713910670260933
"910953","E02002331","E02002391",5,0,0,0,2,0,0,3,0,0,0,0,24776.4759618167,0.00211380001416194,0.0105690000708097,0.0105690000708097
"910954","E02002331","E02002392",13,0,0,0,2,0,0,9,1,1,0,0,19216.9940906099,0.00642620175283851,0.0835406227869007,-0.916459377213099
"910955","E02002331","E02002393",19,0,0,0,0,0,0,18,1,0,0,0,17524.3377641438,0.00901522596535893,0.17128929334182,0.17128929334182
"910956","E02002331","E02002394",3,0,0,0,1,0,0,2,0,0,0,0,17044.8396758321,0.00992259559198677,0.0297677867759603,0.0297677867759603
"910957","E02002331","E02002395",3,0,0,0,1,0,0,2,0,0,0,0,26267.2056013251,0.00156884762712392,0.00470654288137175,0.00470654288137175
"910958","E02002331","E02002396",4,0,0,0,0,0,0,3,0,0,1,0,21976.6232088254,0.00370046257790509,0.0148018503116204,0.0148018503116204
"910959","E02002331","E02002398",1,0,0,0,0,0,0,1,0,0,0,0,17241.6882793715,0.00953953573118639,0.00953953573118639,0.00953953573118639
"910960","E02002331","E02002399",5,0,0,0,0,0,1,3,0,0,1,0,18188.1479218391,0.00789439402343213,0.0394719701171606,0.0394719701171606
"910961","E02002331","E02002400",14,0,0,0,0,0,0,10,4,0,0,0,20675.8037000915,0.00480002792035666,0.0672003908849932,0.0672003908849932
"910962","E02002331","E02002402",11,0,0,0,0,0,0,11,0,0,0,0,15643.2144351731,0.0131331502557563,0.144464652813319,0.144464652813319
"910963","E02002331","E02002403",4,0,0,0,0,0,0,4,0,0,0,0,14436.3351320356,0.016718492602661,0.066873970410644,0.066873970410644
"910964","E02002331","E02002404",6,0,0,0,0,0,0,4,0,0,2,0,18344.1075548862,0.00765195341553824,0.0459117204932294,0.0459117204932294
"910965","E02002331","E02002408",2,0,0,0,0,0,0,2,0,0,0,0,25027.5020517628,0.00201029617970701,0.00402059235941401,0.00402059235941401
"910966","E02002331","E02002410",2,0,0,0,0,0,0,2,0,0,0,0,21753.9964102563,0.00386895015555522,0.00773790031111044,0.00773790031111044
"910967","E02002331","E02002411",17,0,0,0,5,0,0,12,0,0,0,0,20803.317880054,0.00467916136633872,0.0795457432277582,0.0795457432277582
"910968","E02002331","E02002412",5,0,0,0,0,0,0,5,0,0,0,0,23563.1695839302,0.00269432728668104,0.0134716364334052,0.0134716364334052
"910969","E02002331","E02002414",3,0,0,0,0,0,0,3,0,0,0,0,20365.000896745,0.00510786901793472,0.0153236070538042,0.0153236070538042
"910970","E02002331","E02002416",7,0,0,0,1,0,0,5,1,0,0,0,17672.9731160156,0.00875117390071936,0.0612582173050356,0.0612582173050356
"910971","E02002331","E02002418",1,0,0,0,0,0,0,1,0,0,0,0,17280.9878810158,0.00946484963823331,0.00946484963823331,0.00946484963823331
"910972","E02002331","E02002419",9,0,0,0,0,0,0,9,0,0,0,0,22510.3571048251,0.00332580268398656,0.029932224155879,0.029932224155879
"910973","E02002331","E02002420",3,0,0,0,2,0,0,1,0,0,0,0,22091.4679177834,0.00361643556825893,0.0108493067047768,0.0108493067047768
"910974","E02002331","E02002422",3,0,0,0,0,0,0,2,0,0,1,0,24114.6472024148,0.00241295716367093,0.00723887149101278,0.00723887149101278
"910975","E02002331","E02002424",2,0,0,0,0,0,0,2,0,0,0,0,25481.8104849786,0.00183568989909958,0.00367137979819916,0.00367137979819916
"910976","E02002331","E02002425",1,0,0,0,0,0,0,1,0,0,0,0,27302.5570087263,0.00127541430753264,0.00127541430753264,0.00127541430753264
"910977","E02002331","E02002426",2,0,0,0,0,0,0,1,0,0,1,0,20177.0695630408,0.00530350839059256,0.0106070167811851,0.0106070167811851
"910978","E02002331","E02002427",4,0,0,0,0,0,0,1,1,0,2,0,20933.1859994007,0.00455919136140656,0.0182367654456262,0.0182367654456262
"910979","E02002331","E02002428",3,0,0,0,0,0,0,3,0,0,0,0,22626.5393328301,0.00324941379105691,0.00974824137317072,0.00974824137317072
"910980","E02002331","E02002430",1,0,0,0,0,0,0,1,0,0,0,0,23756.2648500824,0.00259225850306956,0.00259225850306956,0.00259225850306956
"910981","E02002331","E02002432",2,0,0,0,0,0,0,1,0,0,1,0,20770.5209671265,0.00470995465800234,0.00941990931600468,0.00941990931600468
"910982","E02002331","E02002435",8,0,0,0,0,0,0,5,3,0,0,0,27367.3932288081,0.00125898246707705,0.0100718597366164,0.0100718597366164
"910983","E02002331","E02002436",2,0,0,0,0,0,0,2,0,0,0,0,25395.4195033055,0.00186768290438079,0.00373536580876158,0.00373536580876158
"910984","E02002331","E02002439",4,0,0,0,1,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"910985","E02002331","E02002441",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910986","E02002331","E02002442",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"910987","E02002331","E02002444",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910988","E02002331","E02002446",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910989","E02002331","E02002449",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910990","E02002331","E02002450",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"910991","E02002331","E02002451",10,0,0,0,0,0,0,10,0,0,0,0,0,0.3,3,3
"910992","E02002331","E02002453",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910993","E02002331","E02002454",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"910994","E02002331","E02002456",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"910995","E02002331","E02002458",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"910996","E02002331","E02002459",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"910997","E02002331","E02002461",4,0,0,0,0,0,0,3,1,0,0,0,0,0.3,1.2,1.2
"910998","E02002331","E02002464",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"910999","E02002331","E02002465",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911000","E02002331","E02002466",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911001","E02002331","E02002467",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911002","E02002331","E02002469",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911003","E02002331","E02002472",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911004","E02002331","E02002473",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911005","E02002331","E02002474",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911026","E02002331","E02002782",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
"911078","E02002331","E02005769",6,0,0,0,1,0,0,4,1,0,0,0,0,0.3,1.8,1.8
"911081","E02002331","E02005772",16,0,0,0,1,0,1,12,0,1,1,0,0,0.3,4.8,3.8
"911082","E02002331","E02005773",46,0,0,0,3,0,0,43,0,0,0,0,0,0.3,13.8,13.8
"911083","E02002331","E02005774",7,0,0,0,1,0,0,6,0,0,0,0,0,0.3,2.1,2.1
"911084","E02002331","E02005775",38,0,0,0,10,0,0,25,3,0,0,0,0,0.3,11.4,11.4
"911085","E02002331","E02005776",65,0,0,0,0,0,0,45,9,5,5,1,0,0.3,19.5,14.5
"911086","E02002331","E02005777",32,0,0,0,1,0,1,28,0,1,1,0,0,0.3,9.6,8.6
"911087","E02002331","E02005778",8,0,0,0,1,0,0,7,0,0,0,0,0,0.3,2.4,2.4
"911088","E02002331","E02005779",23,0,0,0,1,0,0,21,1,0,0,0,0,0.3,6.9,6.9
"911089","E02002331","E02005780",26,0,0,0,0,0,0,25,1,0,0,0,0,0.3,7.8,7.8
"911090","E02002331","E02005781",14,0,0,0,0,0,0,11,1,0,2,0,0,0.3,4.2,4.2
"911093","E02002331","E02005809",25,0,0,0,0,0,2,21,2,0,0,0,0,0.3,7.5,7.5
"911094","E02002331","E02005810",6,0,0,0,0,0,0,3,1,0,2,0,0,0.3,1.8,1.8
"911096","E02002331","E02005812",10,0,0,0,0,0,0,9,1,0,0,0,0,0.3,3,3
"911100","E02002331","E02005817",4,0,0,0,0,0,0,3,1,0,0,0,0,0.3,1.2,1.2
"911110","E02002331","E02006852",6,0,0,0,1,0,0,5,0,0,0,0,18627.5515927003,0.00723023946117112,0.0433814367670267,0.0433814367670267
"911111","E02002331","E02006861",6,0,0,0,0,0,0,6,0,0,0,0,18439.3596413437,0.00750756025177394,0.0450453615106436,0.0450453615106436
"911114","E02002331","E02006875",144,0,0,0,21,0,1,103,12,1,6,0,19169.3583295729,0.00648771772577283,0.934231352511287,-0.0657686474887131
"911115","E02002331","E02006876",17,0,0,0,1,0,1,14,1,0,0,0,19903.9607002163,0.00560125306665568,0.0952213021331466,0.0952213021331466
"911151","E02002332","E02002183",25,0,0,1,4,0,0,18,2,0,0,0,0,0.3,7.5,7.5
"911152","E02002332","E02002184",67,0,0,0,13,0,0,47,4,1,2,0,0,0.3,20.1,19.1
"911153","E02002332","E02002185",16,0,0,0,3,0,0,12,1,0,0,0,0,0.3,4.8,4.8
"911154","E02002332","E02002186",10,0,0,0,0,0,0,9,1,0,0,0,0,0.3,3,3
"911155","E02002332","E02002187",15,0,0,0,1,0,0,14,0,0,0,0,0,0.3,4.5,4.5
"911156","E02002332","E02002188",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911157","E02002332","E02002189",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"911158","E02002332","E02002190",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"911159","E02002332","E02002192",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911160","E02002332","E02002193",3,0,0,0,0,0,0,2,1,0,0,0,0,0.3,0.9,0.9
"911161","E02002332","E02002194",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911162","E02002332","E02002195",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911163","E02002332","E02002197",5,0,0,0,0,0,0,4,0,1,0,0,0,0.3,1.5,0.5
"911164","E02002332","E02002198",11,0,0,0,0,0,1,10,0,0,0,0,0,0.3,3.3,3.3
"911165","E02002332","E02002199",6,0,0,0,0,0,0,4,2,0,0,0,0,0.3,1.8,1.8
"911166","E02002332","E02002200",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"911167","E02002332","E02002201",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911168","E02002332","E02002202",19,0,0,3,1,0,0,12,1,1,1,0,0,0.3,5.7,4.7
"911169","E02002332","E02002203",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911170","E02002332","E02002204",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911172","E02002332","E02002206",1,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"911173","E02002332","E02002208",6,0,0,0,0,0,0,5,1,0,0,0,0,0.3,1.8,1.8
"911174","E02002332","E02002210",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911175","E02002332","E02002211",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911176","E02002332","E02002212",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"911178","E02002332","E02002214",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911179","E02002332","E02002215",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911180","E02002332","E02002216",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"911181","E02002332","E02002217",5,0,0,0,0,0,0,4,1,0,0,0,0,0.3,1.5,1.5
"911182","E02002332","E02002218",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911183","E02002332","E02002219",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"911184","E02002332","E02002220",5,0,0,0,0,0,0,4,0,1,0,0,0,0.3,1.5,0.5
"911185","E02002332","E02002221",20,0,0,3,1,0,0,15,1,0,0,0,0,0.3,6,6
"911186","E02002332","E02002222",3,0,0,0,0,0,0,2,0,1,0,0,0,0.3,0.9,-0.1
"911187","E02002332","E02002223",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911188","E02002332","E02002224",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"911189","E02002332","E02002226",5,0,0,0,1,0,0,4,0,0,0,0,0,0.3,1.5,1.5
"911190","E02002332","E02002227",6,0,0,1,0,0,0,5,0,0,0,0,0,0.3,1.8,1.8
"911191","E02002332","E02002228",11,0,0,0,1,0,0,9,1,0,0,0,0,0.3,3.3,3.3
"911192","E02002332","E02002230",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"911193","E02002332","E02002231",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911194","E02002332","E02002233",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911195","E02002332","E02002235",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911196","E02002332","E02002236",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911197","E02002332","E02002237",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911198","E02002332","E02002238",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"911199","E02002332","E02002239",3,0,0,0,0,1,0,2,0,0,0,0,0,0.3,0.9,0.9
"911200","E02002332","E02002240",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911201","E02002332","E02002241",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911202","E02002332","E02002242",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911203","E02002332","E02002243",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911205","E02002332","E02002271",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"911206","E02002332","E02002272",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911207","E02002332","E02002273",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911208","E02002332","E02002276",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911209","E02002332","E02002277",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911210","E02002332","E02002279",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911211","E02002332","E02002283",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911212","E02002332","E02002285",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911213","E02002332","E02002289",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911214","E02002332","E02002294",1,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.3,-0.7
"911215","E02002332","E02002295",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911216","E02002332","E02002296",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"911218","E02002332","E02002302",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911220","E02002332","E02002316",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"911222","E02002332","E02002331",14,0,0,0,0,0,0,13,1,0,0,0,23523.0980016853,0.00271600723712485,0.0380241013197479,0.0380241013197479
"911223","E02002332","E02002332",182,0,0,1,1,1,0,69,7,5,98,0,0,0.3,54.6,49.6
"911224","E02002332","E02002333",509,0,0,1,24,4,5,237,41,8,188,1,1646.08401052274,0.215846104061413,109.865666967259,101.865666967259
"911225","E02002332","E02002334",1,0,0,0,0,0,0,1,0,0,0,0,23066.2916676513,0.00297583342054785,0.00297583342054785,0.00297583342054785
"911226","E02002332","E02002335",3,0,0,0,0,0,0,3,0,0,0,0,15542.5691701022,0.0134001867125979,0.0402005601377936,0.0402005601377936
"911227","E02002332","E02002336",118,0,0,0,10,1,1,83,12,2,9,0,6021.76000336973,0.0899658787984055,10.6159736982118,8.61597369821185
"911228","E02002332","E02002337",25,0,0,0,5,0,0,17,2,1,0,0,4251.64988590212,0.128182175412473,3.20455438531182,2.20455438531182
"911229","E02002332","E02002338",37,0,0,0,0,0,0,34,3,0,0,0,4532.00849345679,0.121192570950045,4.48412512515167,4.48412512515167
"911230","E02002332","E02002339",29,0,0,0,5,0,0,21,2,1,0,0,4865.7617304928,0.113366975615356,3.28764229284533,2.28764229284533
"911231","E02002332","E02002340",13,0,0,0,1,0,0,10,1,0,1,0,5066.22077965832,0.108911793287283,1.41585331273468,1.41585331273468
"911232","E02002332","E02002341",5,0,0,0,0,0,0,5,0,0,0,0,10888.76177119,0.0339887681129028,0.169943840564514,0.169943840564514
"911233","E02002332","E02002342",2,0,0,0,1,0,0,1,0,0,0,0,7664.59826673325,0.0647713140745207,0.129542628149041,0.129542628149041
"911234","E02002332","E02002343",10,0,0,0,1,0,0,8,1,0,0,0,6403.59742102497,0.0833511986861739,0.833511986861739,0.833511986861739
"911235","E02002332","E02002344",5,0,0,0,0,0,0,5,0,0,0,0,13433.3223458062,0.020432320911696,0.10216160455848,0.10216160455848
"911236","E02002332","E02002345",14,0,0,0,7,0,0,7,0,0,0,0,9671.72990612418,0.0433556267705206,0.606978774787289,0.606978774787289
"911237","E02002332","E02002346",5,0,0,0,0,0,0,5,0,0,0,0,8881.3478645042,0.0507805243305219,0.25390262165261,0.25390262165261
"911238","E02002332","E02002347",4,0,0,0,0,0,0,4,0,0,0,0,12217.4753592948,0.0260570249283138,0.104228099713255,0.104228099713255
"911239","E02002332","E02002348",10,0,0,0,1,0,0,9,0,0,0,0,9811.37676394947,0.0421614848015612,0.421614848015612,0.421614848015612
"911240","E02002332","E02002349",1,0,0,0,0,0,0,1,0,0,0,0,15600.3891809511,0.0132461194583073,0.0132461194583073,0.0132461194583073
"911241","E02002332","E02002350",20,0,0,0,2,0,0,15,3,0,0,0,8140.61643500731,0.0588892868875382,1.17778573775076,1.17778573775076
"911242","E02002332","E02002354",3,0,0,0,0,0,0,3,0,0,0,0,13045.8560753761,0.0220786540038673,0.066235962011602,0.066235962011602
"911243","E02002332","E02002356",24,0,0,0,1,0,0,23,0,0,0,0,8310.85814808193,0.0569179550046266,1.36603092011104,1.36603092011104
"911244","E02002332","E02002357",15,0,0,0,2,0,0,13,0,0,0,0,9763.08988300482,0.042570626559031,0.638559398385465,0.638559398385465
"911245","E02002332","E02002358",10,0,0,0,0,0,0,10,0,0,0,0,18196.6187233316,0.00788103097726428,0.0788103097726428,0.0788103097726428
"911246","E02002332","E02002361",4,0,0,0,1,0,0,2,1,0,0,0,15527.8074731726,0.0134398070691994,0.0537592282767976,0.0537592282767976
"911247","E02002332","E02002362",4,0,0,0,0,0,0,4,0,0,0,0,10830.7606011029,0.0343853415019564,0.137541366007826,0.137541366007826
"911248","E02002332","E02002363",9,0,0,0,1,0,0,8,0,0,0,0,14483.3269827129,0.0165621020802366,0.14905891872213,0.14905891872213
"911249","E02002332","E02002364",5,0,0,0,0,0,0,5,0,0,0,0,18309.6954121335,0.00770479908285905,0.0385239954142953,0.0385239954142953
"911250","E02002332","E02002366",1,0,0,0,0,0,0,1,0,0,0,0,16760.4419283345,0.0105033482679099,0.0105033482679099,0.0105033482679099
"911251","E02002332","E02002368",5,0,0,0,0,0,0,4,0,0,1,0,9766.94983993549,0.0425377750841844,0.212688875420922,0.212688875420922
"911252","E02002332","E02002369",2,0,0,0,0,0,0,2,0,0,0,0,17981.6606933471,0.008227237827908,0.016454475655816,0.016454475655816
"911253","E02002332","E02002371",6,0,0,0,0,0,0,6,0,0,0,0,15375.4072035803,0.0138557600455334,0.0831345602732003,0.0831345602732003
"911254","E02002332","E02002373",4,0,0,0,1,0,0,3,0,0,0,0,13156.9771013678,0.021593385790245,0.0863735431609801,0.0863735431609801
"911255","E02002332","E02002374",7,0,0,0,3,0,0,4,0,0,0,0,12613.2204421722,0.0240741436322735,0.168519005425914,0.168519005425914
"911256","E02002332","E02002375",5,0,0,0,0,1,0,4,0,0,0,0,11338.3697896069,0.0310658304785543,0.155329152392771,0.155329152392771
"911257","E02002332","E02002377",4,0,0,0,1,0,0,3,0,0,0,0,16229.0600908625,0.0116810802056441,0.0467243208225763,0.0467243208225763
"911258","E02002332","E02002380",2,0,0,0,0,0,0,2,0,0,0,0,11477.9154917714,0.0302107969776023,0.0604215939552046,0.0604215939552046
"911259","E02002332","E02002381",2,0,0,0,0,0,0,1,0,0,1,0,10933.3505382566,0.0336870121524654,0.0673740243049309,0.0673740243049309
"911260","E02002332","E02002382",4,0,0,0,0,0,0,2,1,0,1,0,16908.7203643139,0.0101964375735795,0.040785750294318,0.040785750294318
"911261","E02002332","E02002384",13,0,0,1,0,0,0,10,0,2,0,0,15460.0906311023,0.0136230654947981,0.177099851432376,-1.82290014856762
"911262","E02002332","E02002385",10,0,0,0,0,0,1,8,0,1,0,0,14057.6981717707,0.0180337110115113,0.180337110115113,-0.819662889884887
"911263","E02002332","E02002386",6,0,0,0,0,0,0,2,2,0,2,0,21817.8929803522,0.00381982220593266,0.022918933235596,0.022918933235596
"911264","E02002332","E02002387",2,0,0,0,0,0,0,2,0,0,0,0,12310.1403882941,0.0255785573503408,0.0511571147006815,0.0511571147006815
"911265","E02002332","E02002388",3,0,0,0,0,1,0,2,0,0,0,0,13002.8577029671,0.0222693419934324,0.0668080259802971,0.0668080259802971
"911266","E02002332","E02002390",2,0,0,0,0,0,0,2,0,0,0,0,19423.0915805267,0.00616670191009792,0.0123334038201958,0.0123334038201958
